包含以下主要手术或操作：
00.0300 周围血管治疗性超声
55.5106 腹腔镜膀胱镜下肾输尿管切除术
55.5200 残留肾切除术
55.5201 孤立肾切除术
55.8101 肾裂伤修补术
55.8102 移植肾破裂修补术
55.8602 肾盂输尿管吻合术
55.8603 肾盏输尿管吻合术
55.8605 肾盂输尿管膀胱吻合术
55.8606 腹腔镜下肾盂输尿管吻合术
55.8701 肾盂成形术
55.8702 肾盂输尿管成形术
55.8703 腹腔镜下肾盂输尿管成形术
55.8704 腹腔镜下肾盂成形术
55.8901 肾修补术
56.4100 部分输尿管切除术
56.4100x008 膀胱镜下输尿管病损切除术
56.4103 输尿管口囊肿切除术
56.4105 腹腔镜下输尿管部分切除术
56.4200 输尿管全部切除术
56.5101 乙状结肠膀胱腹壁造口术
56.5102 回肠输尿管皮肤造口术
56.6100x001 输尿管-皮肤造口术
56.6100x003 输尿管造口术
56.6100x004 腹腔镜下输尿管-皮肤造口术
56.7100x002 输尿管-乙状结肠吻合术
56.7101 输尿管-回肠吻合术
56.7103 输尿管-直肠吻合术
56.7200 输尿管肠吻合术的修复术
56.7400 输尿管膀胱吻合术
56.7402 腹腔镜下输尿管膀胱吻合术
56.7501 左右输尿管吻合术
56.8200x002 腹腔镜下输尿管损伤修复术
56.8201 输尿管裂伤修补术
56.8500 输尿管固定术
56.8900x001 肠管代输尿管术
56.8900x006 腹腔镜下肠管代输尿管术
56.8901 输尿管成形术
56.8907 膀胱瓣代输尿管术
56.8908 腹腔镜下输尿管成形术
56.8909 腹腔镜下膀胱瓣代输尿管术
57.0x00x003 经尿道膀胱镜膀胱异物取出术
57.0x00x006 经尿道膀胱镜膀胱血块清除术
57.0x00x010 经尿道膀胱镜膀胱超声碎石术
57.0x04 经尿道膀胱血块清除术
57.1101 膀胱穿刺术
57.1700x001 超声引导下耻骨上膀胱造口导尿管插入术
57.1701 经皮耻骨上膀胱造口导尿管插入术
57.1800x001 耻骨上膀胱造口导尿管插入术
57.1901 膀胱探查术
57.1903 膀胱切开异物取出术
57.1905 膀胱切开血块清除术
57.2100 膀胱造口术
57.3300 闭合性[经尿道]膀胱活组织检查
57.4900x001 经尿道膀胱病损电切术
57.4902 经尿道膀胱颈电切术
57.4903 经尿道膀胱病损激光烧灼术
57.7101 膀胱尿道全切除术
57.7102 男性盆腔脏器去除术
57.7900x001 膀胱全切除术
57.7901 腹腔镜下全膀胱切除术
57.8100 膀胱裂伤缝合术
57.8500x002 膀胱颈重建术
57.8501 膀胱颈成形术
57.8900x001 膀胱修补术
57.9300x001 膀胱术后出血止血术
57.9301 经尿道膀胱电凝止血术
58.0x00x003 尿道切开探查术
58.0x01 尿道切开取石术
58.0x02 尿道会阴造口术
58.0x03 尿道切开异物取出术
58.1x01 尿道外口切开术
58.3903 尿道切除术
58.3904 尿道部分切除术
58.3906 尿道口病损切除术
58.4100 尿道裂伤缝合术
58.4401 尿道吻合术
58.4600x001 膀胱黏膜瓣代尿道成形术
58.4600x002 颊黏膜代尿道成形术
58.4600x003 结肠黏膜代尿道成形术
58.4600x004 回肠黏膜代尿道成形术
58.4600x005 阴唇皮瓣代尿道成形术
58.4600x006 包皮皮肤代尿道成形术
58.4600x007 舌黏膜代尿道成形术
58.4600x008 唇黏膜代尿道成形术
58.4601 尿道建造术
58.4700 尿道口成形术
58.4900x003 尿道修补术
58.4900x006 后尿道成形术
58.4901 尿道成形术
58.6x01 尿道会师术
59.0901 肾周切开引流术
59.0902 肾周血肿清除术
59.0903 肾周区域探查术
59.1901 膀胱周围探查术
59.1902 耻骨后探查术
59.8x00x001 膀胱镜下输尿管扩张术
59.8x00x004 经尿道膀胱镜输尿管导管插入术
59.8x00x005 经尿道膀胱镜输尿管镜输尿管扩张术
59.8x01 输尿管扩张术
59.8x03 经尿道输尿管支架置入术
59.9201 肾周穿刺引流术
59.9300 输尿管造口导管置换术
59.9400 膀胱造口导管置换
60.2100x001 经尿道前列腺激光切除术[TULIP 手术]
60.2901 经尿道前列腺气化电切术[TEVAP 手术]
60.2902 经尿道前列腺切除术（TURP）
60.3x01 耻骨上经膀胱前列腺切除术
60.6100x002 前列腺部分切除术
60.9300 前列腺修补术
60.9400x001 前列腺术后止血术
60.9401 经尿道前列腺电凝止血术
61.0x00x003 阴囊切开探查术
61.0x02 阴囊切开引流术
61.0x03 阴囊血肿清除术
61.3x00x005 阴囊皮肤和皮下坏死组织切除清创术
61.3x00x006 阴囊皮肤和皮下组织非切除性清创
61.3x03 阴囊病损切除术
61.4101 睾丸鞘膜裂伤缝合术
61.4102 阴囊裂伤缝合术
61.4201 阴囊输精管瘘修补术
61.4202 阴囊皮肤瘘修补术
61.4902 阴囊修补术
61.4903 阴囊再造术
61.4904 睾丸鞘膜翻转术
61.9200x001 鞘膜囊肿切除术
62.2x01 睾丸病损切除术
62.3x00 单侧睾丸切除术
62.4100x004 双侧睾丸切除术
62.4101 双侧睾丸附睾切除术
62.5x00 睾丸固定术
62.6100 睾丸裂伤缝合术
62.6900x001 睾丸修补术
63.3x01 精索病损切除术
63.5101 精索裂伤缝合术
63.5201 睾丸扭转复位术
63.5202 精索扭转复位术
63.5203 睾丸附件扭转复位术
63.5900 精索和附睾的其他修补术
63.8101 输精管裂伤的缝合术
63.8102 附睾裂伤的缝合术
63.9300 精索切开术
64.0x00 包皮环切术
64.2x00x002 包皮病损切除术
64.2x00x006 阴茎皮肤和皮下坏死组织切除清创术
64.2x00x007 阴茎皮肤和皮下组织非切除性清创
64.4100 阴茎裂伤缝合术
64.4300 阴茎建造术
64.4500x002 阴茎海绵体断裂修补术
64.4901 阴茎矫直术
64.4902 阴茎延长术
64.4904 阴茎海绵体白膜修补术
64.4905 转移皮瓣阴茎修补术
64.9101 包皮切开术
64.9200 阴茎切开术
65.2200 卵巢楔形切除术
65.2501 腹腔镜卵巢病损切除术
65.2502 腹腔镜卵巢病损破坏术
65.2900x007 卵巢黄体血肿清除术
65.7300x001 输卵管-卵巢成形术
65.7400 腹腔镜卵巢单纯缝合术
65.7500 腹腔镜卵巢再植入
65.7600 腹腔镜输卵管卵巢成形术
65.7900x008 腹腔镜下卵巢破裂修补术
65.7900x009 腹腔镜下卵巢破裂止血术
65.7901 卵巢成形术
65.7902 卵巢固定术
65.7903 卵巢悬吊术
65.7904 腹腔镜卵巢悬吊术
65.7905 腹腔镜卵巢成形术
65.8102 腹腔镜输卵管粘连松解术
65.8900x001 输卵管-卵巢粘连松解术
65.8901 卵巢粘连松解术
65.8902 输卵管粘连松解术
66.3200x001 双侧输卵管切断术
66.4x02 腹腔镜单侧输卵管切除术
66.5100 双侧输卵管切除术
66.7100 单纯输卵管缝合术
66.7901 输卵管成形术
66.7902 输卵管移植术
66.7904 输卵管切断再通术
66.7905 腹腔镜输卵管成形术
67.3200 子宫颈病损烧灼破坏术
67.3200x009 子宫颈电凝止血术
67.3201 子宫颈环形电切术
67.3202 子宫颈锥形电切术
67.3203 宫腔镜子宫颈病损电切术
67.3301 子宫颈冷冻治疗术
67.3902 宫腔镜子宫颈病损切除术
67.3904 子宫颈病损切除术
67.4x01 子宫颈部分切除术
67.5100 经腹子宫颈环扎术
67.5901 经阴道子宫颈环扎术
67.6100 子宫颈裂伤缝合术
67.6901 子宫颈成形术
68.0x00x004 子宫切开探查术
68.0x00x005 子宫切开异物取出术
68.2100x002 子宫内膜粘连松解术
68.2101 宫腔镜子宫内膜粘连松解术
68.2202 子宫隔膜切除术
68.2300 子宫内膜切除术
68.2300x005 宫腔镜下子宫内膜热球去除术
68.2500x001 子宫动脉栓塞术
68.2900x048 宫腔镜下子宫电凝止血术
68.2901 子宫肌瘤切除术
68.2905 子宫病损射频消融术
68.2906 子宫病损切除术
68.2907 经阴道子宫病损切除术
68.2913 宫腔镜子宫病损电切术
68.2914 宫腔镜子宫病损射频消融术
68.2915 宫腔镜子宫内膜病损切除术
68.2917 宫腔镜子宫病损切除术
68.3905 残角子宫切除术
68.4100 腹腔镜经腹全子宫切除术
68.4900x004 始基子宫切除术
68.4901 经腹全子宫切除术
69.0100x002 人工流产钳刮术
69.0101 终止妊娠刮宫术
69.0200x003 流产后刮宫术
69.0201 人工流产后刮宫术
69.2200x022 阴道-骶棘韧带固定术
69.2300 经阴道慢性子宫内翻修补术
69.2901 子宫韧带修补术
69.4100 子宫裂伤缝合术
69.4200 子宫瘘管闭合术
69.4900x005 子宫修补术
69.4900x006 宫腔镜下子宫修补术
69.4901 子宫陈旧性产科裂伤修补术
69.4903 腹腔镜子宫修补术
69.5101 负压吸引人工流产术
69.5102 超声引导下负压吸引人工流产术
69.5103 宫腔镜电吸人流术
69.5201 分娩后电吸刮宫术
69.5202 流产后电吸刮宫术
69.5901 电吸刮宫术
69.7x00 子宫内避孕装置置入
69.9100x001 宫腔引流术
69.9101 宫腔填塞止血术
70.1200x001 后穹窿切开引流术
70.1300 阴道管腔内粘连松解术
70.1400x007 阴道切开术
70.1400x011 阴道血肿切开引流术
70.1400x012 阴道纵隔切除术
70.1405 阴道切开异物取出术
70.1406 阴道切开引流术
70.2901 阴道探查
70.3301 阴道病损切除术
70.5001 阴道前后壁修补术
70.5002 腹腔镜阴道前后壁修补术
70.5100 膀胱膨出修补术
70.5101 阴道前壁修补术
70.5201 阴道后壁修补术
70.5305 全盆底重建术
70.5400x001 阴道前壁修补术伴生物补片植入
70.6200x002 阴道成形术
70.6400x001 人工阴道重建术
70.7100 阴道裂伤缝合术
70.7101 后穹窿裂伤缝合术
70.7200 结肠阴道瘘修补术
70.7300 直肠阴道瘘修补术
70.7400x001 小肠-阴道瘘修补术
70.7401 小肠-阴道瘘切除术
70.7600 处女膜缝合术
70.7900x005 阴道断蒂缝合术
70.7900x006 阴道断蒂止血术
70.7900x010 阴道黏膜瓣移植术
70.7901 阴道延长术
70.7902 阴道扩张术
70.7903 阴道缩窄术
70.7905 阴道残端缝合术
70.7906 阴道会阴成形术
70.7907 阴道穹窿修补术
70.7909 腹腔镜阴道会阴成形术
71.0900x001 会阴切开引流术
71.0900x004 外阴血肿清除术
71.0900x006 外阴脓肿穿刺术
71.0902 外阴切开引流术
71.0903 会阴造口术
71.0904 会阴切开术
71.0905 会阴切开异物取出术
71.2200x002 前庭大腺脓肿切开引流术
71.3x00x001 大阴唇病损切除术
71.3x00x013 外阴窦道切除术
71.3x00x021 女性会阴皮肤和皮下坏死组织切除清创术
71.3x00x022 女性会阴皮肤和皮下组织非切除性清创
71.3x00x024 女性外阴皮肤和皮下组织非切除性清创
71.3x01 会阴病损切除术
71.3x03 外阴部分切除术
71.3x04 外阴病损切除术
71.7101 外阴裂伤缝合术
71.7102 会阴裂伤缝合术
71.7202 会阴瘘修补术
71.7900x001 会阴陈旧性产科裂伤修补术
71.7900x008 小阴唇成形术
71.7900x010 后盆底重建术
71.7900x011 前盆底重建术
71.7900x012 阴唇黏膜游离移植术
71.7900x013 阴唇成形术
71.7901 外阴成形术
71.7902 外阴陈旧性产科裂伤修补术
71.7903 会阴成形术
71.7904 会阴陈旧性裂伤修补术
73.6x01 会阴侧切缝合术
74.1x01 剖宫产术，子宫下段横切口
74.1x02 剖宫产术，子宫下段直切口
74.2x00 腹膜外剖宫产
74.9100 子宫切开终止妊娠
75.0x01 羊膜腔内注射药物引产术
75.0x02 利凡诺羊膜腔内注射终止妊娠
75.5100 子宫颈近期产科裂伤修补术
75.6901 近期产科盆底裂伤修补术
75.6902 近期产科会阴裂伤修补术
75.6905 近期产科阴道裂伤修补术
75.8x00 子宫或阴道产科填塞
75.9100x001 产科会阴血肿去除术
75.9200x001 产科外阴血肿去除术
75.9201 外阴产科血肿排除术
76.0101 下颌骨死骨切除术
76.0900x001 面骨切开术
76.2x00x014 面骨病损局部切除术
76.2x01 下颌骨病损切除术
76.3102 半下颌骨切除术
76.3902 上颌骨部分切除术
76.5x00 颞下颌关节成形术
76.6501 上颌骨成形术
76.6502 上颌 LefortⅠ型截骨成形术
76.6904 颧弓成形术
76.7200 颧骨骨折开放性复位术
76.7200x001 颧弓骨折切开复位术
76.7201 颧骨骨折切开复位内固定术
76.7300x001 鼻内窥镜下上颌骨骨折闭合复位术
76.7400 上颌骨骨折开放性复位术
76.7401 上颌骨骨折切开复位内固定术
76.7500 下颌骨骨折闭合性复位术
76.7600 下颌骨骨折开放性复位术
76.7601 髁状突骨折切开复位内固定术
76.7602 下颌骨骨折切开复位内固定术
76.7801 眶骨骨折闭合复位术
76.7900x006 面骨骨折切开复位术
76.7902 眶骨骨折切开复位术
76.7903 眶骨骨折切开复位内固定术
76.9101 下颌骨骨移植术
76.9200x004 下颌骨钛板置入术
76.9200x011 上颌骨钛板置入术
76.9701 下颌骨内固定装置取出术
77.0103 肋骨死骨去除术
77.0104 胸骨死骨去除术
77.0301 桡骨死骨去除术
77.0500 股骨死骨去除术
77.0701 胫骨死骨去除术
77.0801 跗骨死骨去除术
77.0802 跖骨死骨去除术
77.0902 指骨死骨去除术
77.0903 趾骨死骨去除术
77.0904 椎骨死骨去除术
77.1002 骨碎片去除术
77.1700x001 胫骨开窗引流术
77.1801 跗骨切开引流术
77.1900x004 椎骨负压引流管置入术
77.1902 指骨切开引流术
77.2200x001 肱骨截骨术
77.2200x003 肱骨髁上截骨术
77.2300x001 尺骨截骨术
77.2300x002 桡骨截骨术
77.2302 尺骨楔形截骨术
77.2400x002 掌骨截骨术
77.2500x001 股骨截骨术
77.2700x001 腓骨截骨术
77.2700x003 胫骨截骨术
77.2702 胫骨上端高位截骨术
77.2800x002 跖骨截骨术
77.2801 跗骨楔形切骨术
77.2900x003 指骨截骨术
77.2900x005 趾骨截骨术
77.2902 指骨楔形截骨术
77.2903 趾骨楔形截骨术
77.3101 肩胛骨切断术
77.3701 胫骨切断术
77.3802 跖骨切断术
77.3902 髂骨切开术
77.3904 坐骨耻骨切开术
77.3906 指骨切断术
77.3907 趾骨切断术
77.5100 �囊肿切除术伴软组织矫正术和第一跖骨切开术
77.5600x002 锤状趾矫正术
77.6101 肩胛骨病损切除术
77.6102 锁骨病损切除术
77.6201 肱骨病损切除术
77.6401 腕骨病损切除术
77.6701 胫骨病损切除术
77.6802 跖骨病损切除术
77.6900x007 跟骨病损切除术
77.6900x032 胸椎病损切除术
77.6900x039 腰椎病损切除术
77.6900x047 足骨病损切除术
77.6900x055 颈椎病损切除术
77.6902 指骨病损切除术
77.6903 趾骨病损切除术
77.6904 椎骨病损切除术
77.7900x001 跟骨取骨术
77.7900x005 椎骨取骨术
77.7901 髂骨切除术用作移植物
77.8103 肋骨部分切除术
77.8106 胸骨部分切除术
77.8200 肱骨部分骨切除术
77.8300x006 桡骨小头切除术
77.8402 掌骨部分切除术
77.8500 股骨部分骨切除术
77.8702 腓骨部分切除术
77.8801 跗骨部分切除术
77.8900x005 髋臼周围截骨术
77.8900x013 椎体部分切除术
77.8900x026 足骨部分切除术
77.8903 指骨部分切除术
77.8904 趾骨部分切除术
77.8906 棘突切除术
77.9802 距骨切除术
77.9804 跖骨切除术
77.9805 籽骨切除术
77.9902 指骨全部切除术
77.9903 趾骨全部切除术
78.0000x003 同种异体骨植骨术
78.0102 锁骨植骨术
78.0200x001 肱骨植骨术
78.0200x002 肱骨人工骨植骨术
78.0300x005 桡骨人工骨植骨术
78.0301 桡骨植骨术
78.0302 尺骨植骨术
78.0400x001 掌骨人工骨植骨术
78.0401 腕骨植骨术
78.0403 掌骨植骨术
78.0500x001 股骨植骨术
78.0500x002 股骨人工骨植骨术
78.0501 股骨颈骨折骨栓植入术
78.0600x001 髌骨植骨术
78.0700x004 胫骨人工骨植骨术
78.0701 胫骨植骨术
78.0702 腓骨植骨术
78.0802 跖骨植骨术
78.0900x001 跟骨植骨术
78.0900x008 颈椎植骨术
78.0900x010 腰椎植骨术
78.0900x012 髋骨植骨术
78.0900x014 跟骨人工骨植骨术
78.0900x020 指骨人工骨植骨术
78.0900x022 髂骨植骨术
78.0902 指骨植骨术
78.0903 趾骨植骨术
78.0904 椎骨植骨术
78.1102 锁骨外固定术
78.1201 肱骨外固定术
78.1301 桡骨外固定术
78.1302 尺骨外固定术
78.1401 腕骨外固定术
78.1402 掌骨外固定术
78.1501 股骨外固定术
78.1601 髌骨外固定术
78.1701 胫骨外固定术
78.1702 腓骨外固定术
78.1801 跗骨外固定术
78.1802 跖骨外固定术
78.1901 盆骨外固定术
78.1902 指骨外固定术
78.1903 趾骨外固定术
78.2301 桡骨缩短术
78.2901 指骨短缩术
78.2902 趾骨短缩术
78.3302 尺骨延长术
78.3701 胫骨延长术
78.3702 腓骨延长术
78.3900x001 指骨延长术
78.4101 肩胛骨成形术
78.4105 胸骨成形术
78.4201 肱骨成形术
78.4402 掌骨成形术
78.4501 股骨成形术
78.4701 胫骨成形术
78.4802 跖骨成形术
78.4900x005 指骨修补术
78.4901 骨盆成形术
78.4904 椎骨成形术
78.5100x003 胸骨内固定装置再置入术
78.5100x004 锁骨髓内针内固定术
78.5100x006 胸骨钢针内固定术
78.5100x009 肋骨钢板内固定术
78.5100x012 肋骨髓内针内固定术
78.5100x013 肩胛骨钢板内固定术
78.5100x016 锁骨钢板内固定术
78.5101 肩胛骨内固定术
78.5102 锁骨内固定术
78.5103 胸骨内固定术
78.5104 肋骨内固定术
78.5200x003 肱骨螺钉内固定术
78.5200x005 肱骨钢板内固定术
78.5200x006 肱骨钢针内固定术
78.5201 肱骨内固定术
78.5300x002 尺骨钢针内固定术
78.5300x003 尺骨螺钉内固定术
78.5300x005 桡骨钢板内固定术
78.5300x006 桡骨钢针内固定术
78.5300x009 尺骨钢板内固定术
78.5301 桡骨内固定术
78.5302 尺骨内固定术
78.5400x003 腕骨螺钉内固定术
78.5400x005 掌骨钢板内固定术
78.5400x006 掌骨钢针内固定术
78.5400x010 腕骨钢针内固定术
78.5401 腕骨内固定术
78.5402 掌骨内固定术
78.5500x003 股骨髓内针内固定术
78.5500x005 股骨钢板内固定术
78.5500x006 股骨钢针内固定术
78.5500x007 股骨螺钉内固定术
78.5600x002 髌骨钢针内固定术
78.5601 髌骨内固定术
78.5700x004 腓骨髓内针内固定术
78.5700x005 胫骨钢板内固定术
78.5700x006 胫骨钢针内固定术
78.5700x008 胫骨髓内针内固定术
78.5700x012 膝关节镜下胫骨髁间棘骨折固定术
78.5701 胫骨内固定术
78.5702 腓骨内固定术
78.5800x005 跖骨钢板内固定术
78.5800x006 跖骨钢针内固定术
78.5802 跖骨内固定术
78.5900x019 指骨钢板内固定术
78.5900x022 椎弓根钉内固定术
78.5900x028 骨盆钢针内固定术
78.5900x031 指骨钢针内固定术
78.5900x032 指骨螺钉内固定术
78.5900x034 趾骨钢针内固定术
78.5900x035 趾骨螺钉内固定术
78.5900x036 趾骨髓内针内固定术
78.5901 骨盆内固定术
78.5902 指骨内固定术
78.5903 趾骨内固定术
78.5904 椎骨内固定术
78.6100x004 肩锁关节内固定物取出术
78.6101 肩胛骨内固定装置去除术
78.6102 肩胛骨外固定装置去除术
78.6103 锁骨内固定装置去除术
78.6107 胸骨内固定装置去除术
78.6201 肱骨内固定装置去除术
78.6301 桡骨内固定装置去除术
78.6303 尺骨内固定装置去除术
78.6304 尺骨外固定装置去除术
78.6403 掌骨内固定装置去除术
78.6501 股骨内固定装置去除术
78.6502 股骨外固定装置去除术
78.6600x002 膝关节内固定物取出术
78.6601 髌骨内固定装置去除术
78.6701 胫骨内固定装置去除术
78.6702 胫骨外固定装置去除术
78.6703 腓骨内固定装置去除术
78.6704 腓骨外固定装置去除术
78.6705 踝关节内固定装置去除术
78.6706 踝关节外固定装置去除术
78.6800x005 楔骨内固定物取出术
78.6803 跖骨内固定装置去除术
78.6804 跖骨外固定装置去除术
78.6900x002 跟骨内固定物取出术
78.6900x008 髋关节内固定物取出术
78.6900x010 椎骨内固定物取出术
78.6901 骨盆内固定装置去除术
78.6903 指骨内固定装置去除术
78.6904 指骨外固定装置去除术
78.6905 趾骨内固定装置去除术
78.6907 脊柱内固定装置去除术
78.7902 指骨折骨术
78.7903 趾骨折骨术
79.0100x001 肱骨骨折闭合复位术
79.0201 桡骨骨折闭合性复位术
79.0202 尺骨骨折闭合性复位术
79.0302 掌骨骨折闭合性复位术
79.0400x004 指关节骨折闭合复位术(腕掌关节、掌指关节、指间关节)
79.0401 指骨骨折闭合性复位术
79.0500x002 股骨骨折闭合复位术
79.0601 胫骨骨折闭合性复位术
79.0602 腓骨骨折闭合性复位术
79.0603 踝关节骨折闭合性复位术
79.0700x005 跟骨骨折闭合复位术
79.0801 趾骨骨折闭合性复位术
79.0902 骨盆骨折闭合性复位术
79.1100x002 肱骨骨折闭合复位钢针内固定术
79.1100x003 肱骨骨折闭合复位螺钉内固定术
79.1100x004 肱骨骨折闭合复位髓内针内固定术
79.1200x003 尺骨骨折闭合复位钢针内固定术
79.1200x004 桡骨骨折闭合复位钢针内固定术
79.1200x005 尺骨骨折闭合复位螺钉内固定术
79.1200x006 桡骨骨折闭合复位螺钉内固定术
79.1200x008 桡骨骨折闭合复位髓内针内固定术
79.1200x010 桡骨骨折闭合复位钢板内固定术
79.1201 桡骨骨折闭合复位内固定术
79.1202 尺骨骨折闭合复位内固定术
79.1300x003 腕骨骨折闭合复位钢针内固定术
79.1300x004 掌骨骨折闭合复位钢针内固定术
79.1300x009 掌骨骨折闭合复位钢板内固定术
79.1302 掌骨骨折闭合复位内固定术
79.1400x002 指骨骨折闭合复位钢针内固定术
79.1400x003 指骨骨折闭合复位螺钉内固定术
79.1400x004 指骨骨折闭合复位髓内针内固定术
79.1500x006 股骨骨折闭合复位髓内针内固定术
79.1500x007 股骨骨折闭合复位钢针内固定术
79.1500x008 股骨骨折闭合复位螺钉内固定术
79.1600x004 胫骨骨折闭合复位髓内针内固定术
79.1600x006 胫骨骨折闭合复位螺钉内固定术
79.1600x008 踝关节骨折闭合复位钢针内固定术
79.1600x010 腓骨骨折闭合复位钢针内固定术
79.1600x011 腓骨骨折闭合复位螺钉内固定术
79.1600x012 胫骨骨折闭合复位钢板内固定术
79.1600x013 踝关节骨折闭合复位螺钉内固定术
79.1601 胫骨骨折闭合复位内固定术
79.1602 腓骨骨折闭合复位内固定术
79.1603 踝关节骨折闭合复位内固定术
79.1700x005 跖骨骨折闭合复位钢针内固定术
79.1700x006 跖骨骨折闭合复位螺钉内固定术
79.1700x009 跟骨骨折闭合复位钢针内固定术
79.1700x010 跟骨骨折闭合复位螺钉内固定术
79.1700x011 跖骨骨折闭合复位髓内针内固定术
79.1700x012 跗骨骨折闭合复位钢针内固定术
79.1702 跖骨骨折闭合复位内固定术
79.1800x002 趾骨骨折闭合复位钢针内固定术
79.1800x003 趾骨骨折闭合复位髓内针内固定术
79.1900x006 锁骨骨折闭合复位钢板内固定术
79.1901 肋骨骨折闭合复位内固定术
79.1902 锁骨骨折闭合复位内固定术
79.1903 骨盆骨折闭合复位内固定术
79.2101 肱骨骨折切开复位术
79.2201 桡骨骨折切开复位术
79.2202 尺骨骨折切开复位术
79.2301 腕骨骨折切开复位术
79.2302 掌骨骨折切开复位术
79.2400x002 指关节骨折切开复位术(腕掌关节、掌指关节、指间关节)
79.2401 指骨骨折切开复位术
79.2501 股骨骨折切开复位术
79.2601 胫骨骨折切开复位术
79.2602 腓骨骨折切开复位术
79.2603 踝关节骨折切开复位术
79.2700x004 跟骨骨折切开复位术
79.2701 跗骨骨折切开复位术
79.2702 跖骨骨折切开复位术
79.2801 趾骨骨折切开复位术
79.2900x004 髌骨骨折切开复位术
79.2901 锁骨骨折切开复位术
79.3100x004 肱骨骨折切开复位钢针内固定术
79.3100x005 肱骨骨折切开复位钢板内固定术
79.3100x006 肱骨骨折切开复位螺钉内固定术
79.3100x007 肱骨骨折切开复位髓内针内固定术
79.3101 肱骨骨折切开复位内固定术
79.3200x001 尺骨骨折切开复位钢板内固定术
79.3200x002 尺骨骨折切开复位髓内针内固定术
79.3200x009 尺骨骨折切开复位螺钉内固定术
79.3200x010 尺骨骨折切开复位钢针内固定术
79.3200x011 桡骨骨折切开复位钢板内固定术
79.3200x012 桡骨骨折切开复位螺钉内固定术
79.3200x014 桡骨骨折切开复位钢针内固定术
79.3201 桡骨骨折切开复位内固定术
79.3202 尺骨骨折切开复位内固定术
79.3300x005 掌骨骨折切开复位钢板内固定术
79.3300x006 掌骨骨折切开复位螺钉内固定术
79.3300x007 掌骨骨折切开复位髓内针内固定术
79.3300x008 掌骨骨折切开复位钢针内固定术
79.3300x009 腕骨骨折切开复位钢板内固定术
79.3300x010 腕骨骨折切开复位螺钉内固定术
79.3300x012 腕骨骨折切开复位钢针内固定术
79.3300x013 腕骨骨折切开复位空心钉内固定术
79.3301 腕骨骨折切开复位内固定术
79.3302 掌骨骨折切开复位内固定术
79.3400x002 指骨骨折切开复位螺钉内固定术
79.3400x003 指骨骨折切开复位髓内针内固定术
79.3400x004 指骨骨折切开复位钢针内固定术
79.3400x005 指骨骨折切开复位钢板内固定术
79.3400x006 指关节骨折切开复位内固定术(腕掌关节、掌指关节、指间关节)
79.3401 指骨骨折切开复位内固定术
79.3500x016 股骨骨折切开复位钢板内固定术
79.3500x017 股骨骨折切开复位螺钉内固定术
79.3500x018 股骨骨折切开复位髓内针内固定术
79.3500x019 股骨骨折切开复位钢针内固定术
79.3501 股骨骨折切开复位内固定术
79.3600x008 腓骨骨折切开复位钢针内固定术
79.3600x009 踝关节骨折切开复位钢板内固定术
79.3600x010 踝关节骨折切开复位螺钉内固定术
79.3600x011 踝关节骨折切开复位髓内针内固定术
79.3600x012 踝关节骨折切开复位钢针内固定术
79.3600x013 胫骨骨折切开复位钢板内固定术
79.3600x014 胫骨骨折切开复位螺钉内固定术
79.3600x015 胫骨骨折切开复位髓内针内固定术
79.3600x016 胫骨骨折切开复位钢针内固定术
79.3600x017 腓骨骨折切开复位钢板内固定术
79.3600x018 腓骨骨折切开复位螺钉内固定术
79.3600x019 腓骨骨折切开复位髓内针内固定术
79.3601 胫骨骨折切开复位内固定术
79.3602 腓骨骨折切开复位内固定术
79.3603 踝关节骨折切开复位内固定术
79.3604 髌骨骨折切开复位内固定术
79.3605 胫骨骨折切开复位内固定，经关节镜
79.3700x010 跗骨骨折切开复位螺钉内固定术
79.3700x012 跗骨骨折切开复位钢针内固定术
79.3700x013 跟骨骨折切开复位钢板内固定术
79.3700x014 跟骨骨折切开复位螺钉内固定术
79.3700x015 跖骨骨折切开复位螺钉内固定术
79.3700x016 跖骨骨折切开复位髓内针内固定术
79.3700x017 跖骨骨折切开复位钢针内固定术
79.3700x018 跟骨骨折切开复位钢针内固定术
79.3700x019 跖骨骨折切开复位钢板内固定术
79.3700x020 楔骨骨折切开复位螺钉内固定术
79.3700x031 距骨骨折切开复位螺钉内固定术
79.3700x033 距骨骨折切开复位钢针内固定术
79.3701 跗骨骨折切开复位内固定术
79.3702 跖骨骨折切开复位内固定术
79.3800x002 趾骨骨折切开复位螺钉内固定术
79.3800x003 趾骨骨折切开复位髓内针内固定术
79.3800x004 趾骨骨折切开复位钢针内固定术
79.3900x001 髌骨骨折切开复位张力带钢丝内固定术
79.3900x002 髌骨骨折切开复位螺钉内固定术
79.3900x025 骨盆骨折切开复位螺钉内固定术
79.3900x026 骨盆骨折切开复位髓内针内固定术
79.3900x027 骨盆骨折切开复位钢针内固定术
79.3900x030 肩胛骨骨折切开复位钢针内固定术
79.3900x034 肋骨骨折切开复位螺钉内固定术
79.3900x036 肋骨骨折切开复位钢针内固定术
79.3900x037 髂骨骨折切开复位螺钉内固定术
79.3900x040 锁骨骨折切开复位螺钉内固定术
79.3900x041 锁骨骨折切开复位髓内针内固定术
79.3900x043 骨盆骨折切开复位钢板内固定术
79.3900x044 肩胛骨骨折切开复位钢板内固定术
79.3900x045 髋骨骨折切开复位钢板内固定术
79.3900x046 髋骨骨折切开复位螺钉内固定术
